Source,Target,Weight_n,Weight
26887029,24902505,0.013888888888888888,1
26887029,25230870,0.013888888888888888,1
26887029,31853150,0.013888888888888888,1
26887029,36714018,0.013888888888888888,1
26887029,37948688,0.013888888888888888,1
26887029,38002095,0.013888888888888888,1
26901044,197666,0.03333333333333333,1
26901044,439942,0.03333333333333333,1
26901044,650407,0.03333333333333333,1
26903990,5006667,0.038461538461538464,1
26903990,7523235,0.038461538461538464,1
26903990,7623152,0.038461538461538464,1
26903990,9743114,0.038461538461538464,1
26903990,10624592,0.038461538461538464,1
26903990,11183318,0.038461538461538464,1
26903990,12202083,0.038461538461538464,1
26903990,24842100,0.038461538461538464,1
26903990,27469477,0.038461538461538464,1
27031970,35705552,0.09090909090909091,1
27056610,4772142,0.029411764705882353,1
27056610,7367446,0.029411764705882353,1
27056610,37958095,0.029411764705882353,1
27056612,106833,0.02702702702702703,1
27056612,3624734,0.02702702702702703,1
27056612,7319156,0.02702702702702703,1
27056612,10451606,0.02702702702702703,1
27056612,23582163,0.02702702702702703,1
27056612,27056610,0.02702702702702703,1
27056612,27056619,0.02702702702702703,1
27056612,31818388,0.02702702702702703,1
27056612,39694175,0.02702702702702703,1
27056619,1472457,0.030303030303030304,1
27056619,1833543,0.030303030303030304,1
27056619,4772142,0.030303030303030304,1
27056619,20751727,0.030303030303030304,1
27056619,25703835,0.030303030303030304,1
27056619,27056610,0.030303030303030304,1
27056619,27056612,0.030303030303030304,1
27056619,34698409,0.030303030303030304,1
27061829,28605777,0.1111111111111111,1
27061829,50968519,0.1111111111111111,1
27061829,52343863,0.1111111111111111,1
27065595,628141,0.00625,1
27065595,1169852,0.00625,1
27065595,1278761,0.00625,1
27065595,1833543,0.00625,1
27065595,3662711,0.00625,1
27065595,4772142,0.00625,1
27065595,6491675,0.00625,1
27065595,7060416,0.00625,1
27065595,7319080,0.00625,1
27065595,7367446,0.00625,1
27065595,9568884,0.00625,1
27065595,9964702,0.00625,1
27065595,10624592,0.00625,1
27065595,11183318,0.00625,1
27065595,11251173,0.00625,1
27065595,11399920,0.00625,1
27065595,13083157,0.00625,1
27065595,13635107,0.00625,1
27065595,13968839,0.00625,1
27065595,13969821,0.00625,1
27065595,14517820,0.00625,1
27065595,14684899,0.00625,1
27065595,17372680,0.00625,1
27065595,17584614,0.00625,1
27065595,18934080,0.00625,1
27065595,19033763,0.00625,1
27065595,19062192,0.00625,1
27065595,19068447,0.00625,1
27065595,19203835,0.00625,1
27065595,20736086,0.00625,1
27065595,20953605,0.00625,1
27065595,23395062,0.00625,1
27065595,23580781,0.00625,1
27065595,23602486,0.00625,1
27065595,23613710,0.00625,1
27065595,23657462,0.00625,1
27065595,24307969,0.00625,1
27065595,24710780,0.00625,1
27065595,25169379,0.00625,1
27065595,27130805,0.00625,1
27065595,27469477,0.00625,1
27065595,28294880,0.00625,1
27065595,28296409,0.00625,1
27065595,29114981,0.00625,1
27065595,29783591,0.00625,1
27065595,30441767,0.00625,1
27065595,34024040,0.00625,1
27065595,38075376,0.00625,1
27065595,39731454,0.00625,1
27065595,40546022,0.00625,1
27065595,41219033,0.00625,1
27065595,42932936,0.00625,1
27065595,42962241,0.00625,1
27065595,44492073,0.00625,1
27065595,45768607,0.00625,1
27065595,47296215,0.00625,1
27065595,47577370,0.00625,1
27065595,47807010,0.00625,1
27065595,49579599,0.00625,1
27065595,50030158,0.00625,1
27065595,57766669,0.00625,1
27070292,321575,0.09090909090909091,1
27071148,16400987,0.038461538461538464,1
27094367,12624336,0.023255813953488372,1
27094367,24902505,0.023255813953488372,1
27103874,1833543,0.14285714285714285,1
27128027,520444,0.01818181818181818,1
27128027,4772142,0.01818181818181818,1
27128027,6496325,0.01818181818181818,1
27128027,9163823,0.01818181818181818,1
27128027,18934080,0.01818181818181818,1
27128027,20675224,0.01818181818181818,1
27128027,34459073,0.01818181818181818,1
27128027,37721164,0.01818181818181818,1
27130805,264983,0.03125,1
27130805,4044573,0.03125,1
27130805,11319931,0.03125,1
27130805,16167364,0.03125,1
27130805,35705552,0.03125,1
27133904,1148299,0.007751937984496124,1
27133904,4772142,0.007751937984496124,1
27133904,7367446,0.007751937984496124,1
27133904,8670015,0.007751937984496124,1
27133904,12747671,0.007751937984496124,1
27133904,17415631,0.007751937984496124,1
27133904,18173488,0.007751937984496124,1
27133904,21073271,0.007751937984496124,1
27133904,22570602,0.007751937984496124,1
27133904,22770018,0.007751937984496124,1
27133904,25132359,0.007751937984496124,1
27133904,27469477,0.007751937984496124,1
27133904,30784583,0.007751937984496124,1
27133904,37958095,0.007751937984496124,1
27133904,41478397,0.007751937984496124,1
27133904,51373233,0.007751937984496124,1
27133904,58671714,0.007751937984496124,1
27133904,63461674,0.007751937984496124,1
27134542,540523,0.058823529411764705,1
27134542,1420520,0.058823529411764705,1
27134542,5081024,0.058823529411764705,1
27134542,7523235,0.058823529411764705,1
27134542,7623152,0.058823529411764705,1
27134542,9743114,0.058823529411764705,1
27134542,11183318,0.058823529411764705,1
27134542,12202083,0.058823529411764705,1
27134542,24842100,0.058823529411764705,1
27159863,84369,0.01,1
27159863,264983,0.01,1
27159863,318483,0.01,1
27159863,609461,0.01,1
27159863,1833543,0.01,1
27159863,4044573,0.01,1
27159863,5023744,0.01,1
27159863,7366997,0.01,1
27159863,7976814,0.01,1
27159863,9877008,0.01,1
27159863,9964702,0.01,1
27159863,11183318,0.01,1
27159863,11948565,0.01,1
27159863,14517820,0.01,1
27159863,14684899,0.01,1
27159863,14954910,0.01,1
27159863,18008151,0.01,1
27159863,18123618,0.01,1
27159863,19199428,0.01,1
27159863,20675204,0.01,1
27159863,22251262,0.01,1
27159863,26284830,0.01,1
27159863,26887029,0.01,1
27159863,27133904,0.01,1
27159863,32111894,0.01,1
27159863,34175070,0.01,1
27159863,34559523,0.01,1
27159863,49494359,0.01,1
27159863,50362674,0.01,1
27159863,51439823,0.01,1
27159863,53003611,0.01,1
27198991,106833,0.01818181818181818,1
27198991,4340671,0.01818181818181818,1
27198991,8173037,0.01818181818181818,1
27198991,34559523,0.01818181818181818,1
27250520,264983,0.02040816326530612,1
27250520,3173216,0.02040816326530612,1
27250520,5353280,0.02040816326530612,1
27250520,34671307,0.02040816326530612,1
27250520,57206098,0.02040816326530612,1
27272209,7319156,0.058823529411764705,1
27272209,7523235,0.058823529411764705,1
27272209,7623152,0.058823529411764705,1
27272209,9743114,0.058823529411764705,1
27272209,11183318,0.058823529411764705,1
27272209,12202083,0.058823529411764705,1
27272209,24842100,0.058823529411764705,1
27272209,27469477,0.058823529411764705,1
27272209,38287903,0.058823529411764705,1
27286733,520444,0.08333333333333333,1
27286733,2946171,0.08333333333333333,1
27286733,8515293,0.08333333333333333,1
27286733,25359100,0.08333333333333333,1
27286733,38287903,0.08333333333333333,1
27286733,39486708,0.08333333333333333,1
27412028,19796834,0.16666666666666666,1
27442392,9017066,0.014285714285714285,1
27442392,38287903,0.014285714285714285,1
27459182,375043,0.029411764705882353,1
27459182,2946171,0.029411764705882353,1
27459182,4772142,0.029411764705882353,1
27459182,5231721,0.029411764705882353,1
27459182,6041292,0.029411764705882353,1
27459182,7013659,0.029411764705882353,1
27459182,7977566,0.029411764705882353,1
27459182,13969821,0.029411764705882353,1
27459182,17839641,0.029411764705882353,1
27459182,18376003,0.029411764705882353,1
27459182,20232054,0.029411764705882353,1
27459182,23657462,0.029411764705882353,1
27459182,28540997,0.029411764705882353,1
27459182,38287903,0.029411764705882353,1
27469477,168785,0.003389830508474576,1
27469477,197666,0.003389830508474576,1
27469477,617225,0.003389830508474576,1
27469477,883029,0.003389830508474576,1
27469477,1278761,0.003389830508474576,1
27469477,1472457,0.003389830508474576,1
27469477,1941288,0.003389830508474576,1
27469477,2569693,0.003389830508474576,1
27469477,3055962,0.003389830508474576,1
27469477,3173216,0.003389830508474576,1
27469477,4016104,0.003389830508474576,1
27469477,4122772,0.003389830508474576,1
27469477,7319156,0.003389830508474576,1
27469477,8173037,0.003389830508474576,1
27469477,9964702,0.003389830508474576,1
27469477,10567170,0.003389830508474576,1
27469477,10724530,0.003389830508474576,1
27469477,11081259,0.003389830508474576,1
27469477,11236593,0.003389830508474576,1
27469477,12422738,0.003389830508474576,1
27469477,15518813,0.003389830508474576,1
27469477,16191901,0.003389830508474576,1
27469477,16668098,0.003389830508474576,1
27469477,18008151,0.003389830508474576,1
27469477,18177956,0.003389830508474576,1
27469477,20675224,0.003389830508474576,1
27469477,21619671,0.003389830508474576,1
27469477,22239915,0.003389830508474576,1
27469477,22502997,0.003389830508474576,1
27469477,23582163,0.003389830508474576,1
27469477,23636021,0.003389830508474576,1
27469477,26868560,0.003389830508474576,1
27469477,28704387,0.003389830508474576,1
27469477,28760030,0.003389830508474576,1
27469477,29114981,0.003389830508474576,1
27469477,31853150,0.003389830508474576,1
27469477,32818709,0.003389830508474576,1
27469477,33060387,0.003389830508474576,1
27469477,34559523,0.003389830508474576,1
27469477,34671307,0.003389830508474576,1
27469477,36526863,0.003389830508474576,1
27469477,39543357,0.003389830508474576,1
27469477,43247737,0.003389830508474576,1
27469477,50354362,0.003389830508474576,1
27469477,52010880,0.003389830508474576,1
27469496,7523235,0.125,1
27470086,609461,0.01639344262295082,1
27470086,1472457,0.01639344262295082,1
27470086,2181526,0.01639344262295082,1
27470086,2700969,0.01639344262295082,1
27470086,2946171,0.01639344262295082,1
27470086,3173216,0.01639344262295082,1
27470086,3624734,0.01639344262295082,1
27470086,5124885,0.01639344262295082,1
27470086,5318011,0.01639344262295082,1
27470086,10567170,0.01639344262295082,1
27470086,14708925,0.01639344262295082,1
27470086,23395062,0.01639344262295082,1
27470086,25703835,0.01639344262295082,1
27470086,34559523,0.01639344262295082,1
27481809,36550,0.03225806451612903,1
27481809,321575,0.03225806451612903,1
27481809,5081024,0.03225806451612903,1
27481809,7367446,0.03225806451612903,1
27481809,7523235,0.03225806451612903,1
27481809,7623152,0.03225806451612903,1
27481809,9743114,0.03225806451612903,1
27481809,10624592,0.03225806451612903,1
27481809,11183318,0.03225806451612903,1
27481809,12202083,0.03225806451612903,1
27481809,24842100,0.03225806451612903,1
27481809,27469477,0.03225806451612903,1
27518529,28704387,0.16666666666666666,1
27556096,35704975,0.05,1
27602359,19796834,0.14285714285714285,1
27610759,3624734,0.043478260869565216,1
27610759,5081024,0.043478260869565216,1
27610759,19253444,0.043478260869565216,1
27612814,273985,0.125,1
27612814,540523,0.125,1
27612814,8106225,0.125,1
27612814,22547707,0.125,1
27639580,52063,0.00909090909090909,1
27639580,650407,0.00909090909090909,1
27639580,1420520,0.00909090909090909,1
27639580,1472457,0.00909090909090909,1
27639580,1941288,0.00909090909090909,1
27639580,2600924,0.00909090909090909,1
27639580,3173216,0.00909090909090909,1
27639580,3624734,0.00909090909090909,1
27639580,4468736,0.00909090909090909,1
27639580,5154423,0.00909090909090909,1
27639580,5353280,0.00909090909090909,1
27639580,6385252,0.00909090909090909,1
27639580,6491675,0.00909090909090909,1
27639580,7623152,0.00909090909090909,1
27639580,7977566,0.00909090909090909,1
27639580,10402776,0.00909090909090909,1
27639580,12310229,0.00909090909090909,1
27639580,13704182,0.00909090909090909,1
27639580,13969821,0.00909090909090909,1
27639580,14517820,0.00909090909090909,1
27639580,14862237,0.00909090909090909,1
27639580,17844278,0.00909090909090909,1
27639580,20675224,0.00909090909090909,1
27639580,21971996,0.00909090909090909,1
27639580,26868560,0.00909090909090909,1
27639580,28245872,0.00909090909090909,1
27639580,29824939,0.00909090909090909,1
27639580,31687301,0.00909090909090909,1
27639580,43247737,0.00909090909090909,1
27639580,44217553,0.00909090909090909,1
27639580,48591337,0.00909090909090909,1
27639580,49421803,0.00909090909090909,1
27639580,52010880,0.00909090909090909,1
27639580,52846742,0.00909090909090909,1
27639580,57208827,0.00909090909090909,1
27639580,58894193,0.00909090909090909,1
27639580,63070701,0.00909090909090909,1
27661855,5081024,0.05555555555555555,1
27661855,7367446,0.05555555555555555,1
27661855,7523235,0.05555555555555555,1
27661855,7623152,0.05555555555555555,1
27661855,9743114,0.05555555555555555,1
27661855,11183318,0.05555555555555555,1
27661855,12202083,0.05555555555555555,1
27661855,24842100,0.05555555555555555,1
27661855,32111894,0.05555555555555555,1
27671676,7367446,0.25,1
27912318,1288388,0.034482758620689655,1
27912318,1833543,0.034482758620689655,1
27912318,3173216,0.034482758620689655,1
27912318,10460255,0.034482758620689655,1
27912318,35705552,0.034482758620689655,1
28014204,540523,0.02040816326530612,1
28014204,960760,0.02040816326530612,1
28014204,1472457,0.02040816326530612,1
28014204,3663475,0.02040816326530612,1
28014204,4044573,0.02040816326530612,1
28014204,6887408,0.02040816326530612,1
28014204,9322522,0.02040816326530612,1
28014204,10402776,0.02040816326530612,1
28014204,12747671,0.02040816326530612,1
28014204,23582163,0.02040816326530612,1
28014204,24902505,0.02040816326530612,1
28014204,27639580,0.02040816326530612,1
28014204,28245872,0.02040816326530612,1
28014204,29277387,0.02040816326530612,1
28014204,43247737,0.02040816326530612,1
28014204,48244095,0.02040816326530612,1
28085167,2946171,0.14285714285714285,1
28085167,12361647,0.14285714285714285,1
28113132,152330,0.14285714285714285,1
28114908,11948565,0.1111111111111111,1
28114908,19796834,0.1111111111111111,1
28124882,520444,0.006024096385542169,1
28124882,540523,0.006024096385542169,1
28124882,1472457,0.006024096385542169,1
28124882,1833543,0.006024096385542169,1
28124882,2181526,0.006024096385542169,1
28124882,3173216,0.006024096385542169,1
28124882,4044573,0.006024096385542169,1
28124882,5231721,0.006024096385542169,1
28124882,6496325,0.006024096385542169,1
28124882,7367446,0.006024096385542169,1
28124882,8173037,0.006024096385542169,1
28124882,8670015,0.006024096385542169,1
28124882,10401476,0.006024096385542169,1
28124882,14708925,0.006024096385542169,1
28124882,23395062,0.006024096385542169,1
28124882,23398545,0.006024096385542169,1
28124882,24902505,0.006024096385542169,1
28124882,30773107,0.006024096385542169,1
28124882,35196957,0.006024096385542169,1
28124882,39575038,0.006024096385542169,1
28124882,56348845,0.006024096385542169,1
28177614,540523,0.05,1
28177614,565286,0.05,1
